"-2.30258509299405","-2.20727491318972","-2.12026353620009","-2.04022082852655","-1.96611285637283","-1.89711998488588","-1.83258146374831","-1.77195684193188","-1.71479842809193","-1.66073120682165","-1.6094379124341","-1.56064774826467","-1.51412773262978","-1.46967597005894","-1.42711635564015","-1.38629436111989","-1.34707364796661","-1.30933331998376","-1.27296567581289","-1.23787435600162","-1.20397280432594","-1.17118298150295","-1.13943428318836","-1.10866262452161","-1.07880966137193","-1.04982212449868","-1.02165124753198","-0.994252273343867","-0.967584026261706","-0.941608539858445","-0.916290731874155","-0.891598119283784","-0.867500567704723","-0.843970070294529","-0.82098055206983","-0.798507696217772","-0.776528789498996","-0.755022584278033","-0.7339691750802","-0.713349887877465","-0.693147180559945","-0.673344553263766","-0.653926467406664","-0.63487827243597","-0.616186139423817","-0.59783700075562","-0.579818495252942","-0.562118918153541","-0.544727175441672","-0.527632742082372","-0.510825623765991","-0.49429632181478","-0.478035800943","-0.462035459596559","-0.446287102628419","-0.430782916092454","-0.415515443961666","-0.400477566597125","-0.385662480811985","-0.371063681390832","-0.356674943938732","-0.342490308946776","-0.328504066972036","-0.3147107448397","-0.301105092783922","-0.287682072451781","-0.27443684570176","-0.261364764134408","-0.2484613592985","-0.23572233352107","-0.22314355131421","-0.210721031315653","-0.198450938723838","-0.186329578191493","-0.174353387144778","-0.162518929497775","-0.150822889734584","-0.139262067333508","-0.127833371509885","-0.116533816255952","-0.105360515657826","-0.0943106794712413","-0.083381608939051","-0.0725706928348354","-0.0618754037180875","-0.0512932943875506","-0.0408219945202552","-0.0304592074847086","-0.0202027073175195","-0.0100503358535015","0","0.00995033085316809","0.0198026272961797","0.0295588022415444","0.0392207131532813","0.048790164169432","0.0582689081239758","0.0676586484738149","0.0769610411361284","0.0861776962410524","0.0953101798043249","0.104360015324243","0.113328685307003","0.122217632724249","0.131028262406404","0.139761942375159","0.148420005118273","0.157003748809665","0.165514438477574","0.173953307123438","0.182321556793955","0.19062035960865","0.198850858745165","0.207014169384326","0.215111379616946","0.22314355131421","0.231111720963387","0.2390169004705","0.246860077931526","0.254642218373581","0.262364264467491","0.27002713721306","0.27763173659828","0.285178942233662","0.29266961396282","0.300104592450338","0.307484699747961","0.314810739840034","0.322083499169113","0.3293037471426","0.336472236621213","0.343589704390077","0.350656871613169","0.357674444271816","0.364643113587909","0.371563556432483","0.378436435720245","0.385262400790645","0.392042087776024","0.398776119957368","0.405465108108165","0.412109650826833","0.418710334858185","0.425267735404344","0.431782416425538","0.438254930931155","0.444685821261446","0.451075619360217","0.457424847038875","0.46373401623214","0.470003629245736","0.476234178996372","0.482426149244293","0.488580014818671","0.494696241836107","0.500775287912489","0.506817602368452","0.512823626428664","0.518793793415168","0.524728528934982","0.53062825106217","0.536493370514569","0.542324290825362","0.548121408509688","0.553885113226438","0.559615787935423","0.565313809050061","0.570979546585738","0.576613364303994","0.582215619852664","0.587786664902119","0.593326845277734","0.598836501088704","0.60431596685333","0.609765571620894","0.615185639090233","0.62057648772511","0.625938430866495","0.631271776841858","0.636576829071551","0.641853886172395","0.647103242058539","0.65232518603969","0.657520002916794","0.662687973075237","0.667829372575656","0.672944473242426","0.678033542749897","0.683096844706444","0.688134638736401","0.693147180559945","0.698134722070984","0.703097511413113","0.708035793053696","0.712949807856125","0.717839793150317","0.72270598280149","0.727548607277278","0.732367893713227","0.73716406597672","0.741937344729377","0.746687947487975","0.751416088683921","0.756121979721334","0.76080582903376","0.765467842139571","0.770108221696074","0.774727167552368","0.779324876800998","0.783901543828409","0.78845736036427","0.792992515529661","0.797507195884188","0.802001585472027","0.806475865866949","0.810930216216329","0.815364813284195","0.819779831493311","0.824175442966349","0.828551817566148","0.832909122935104","0.837247524533702","0.841567185678219","0.845868267577609","0.85015092936961","0.854415328156068","0.858661619037519","0.86288995514704","0.867100487683383","0.871293365943419","0.8754687373539","0.879626747502564","0.883767540168595","0.887891257352457","0.89199803930511","0.896088024556636","0.900161349944271","0.904218150639886","0.908258560176891","0.912282710476616","0.916290731874155","0.920282753143693","0.924258901523332","0.928219302739429","0.932164081030445","0.936093359170335","0.940007258491471","0.943905898907129","0.947789398933526","0.951657875711446","0.955511445027436","0.959350221334602","0.963174317773006","0.966983846189673","0.970778917158225","0.974559639998131","0.978326122793608","0.982078472412158","0.985816794522765","0.989541193613748","0.993251773010283","0.99694863489161","1.00063188030791","1.00430160919687","1.00795792039998","1.01160091167848","1.01523067972906","1.01884732019925","1.02245092770255","1.02604159583327","1.02961941718116","1.03318448334565","1.03673688495002","1.04027671165515","1.04380405217311","1.04731899428056","1.05082162483176","1.05431202977153","1.05779029414785","1.06125650212434","1.06471073699243","1.0681530811834","1.07158361628019","1.07500242302898","1.07840958135059","1.08180517035173","1.08518926833597","1.08856195281461","1.09192330051731","1.0952733874026","1.09861228866811","1.10194007876078","1.10525683138678","1.10856261952128","1.11185751541813","1.11514159061932","1.11841491596429","1.12167756159911","1.12492959698548","1.12817109090965","1.1314021114911","1.13462272619114","1.13783300182139","1.14103300455206","1.14422279992016","1.14740245283754","1.15057202759882","1.15373158788919","1.15688119679209","1.16002091679675","1.16315080980568","1.16627093714192","1.16938135955632","1.17248213723457","1.17557332980424","1.17865499634165","1.18172719537862","1.18478998490916","1.18784342239605","1.19088756477728","1.19392246847243","1.19694818938897","1.1999647829284","1.20297230399235","1.20597080698861","1.20896034583698","1.21194097397511","1.21491274436427","1.21787570949493","1.22082992139236","1.22377543162212","1.22671229129543","1.22964055107451","1.23256026117785","1.23547147138531","1.23837423104327","1.24126858906963","1.24415459395877","1.24703229378638","1.24990173621434","1.25276296849537","1.25561603747777","1.25846098961001","1.26129787094521","1.26412672714568","1.26694760348732","1.26976054486394","1.27256559579155","1.27536280041261","1.27815220250019","1.28093384546206","1.28370777234479","1.28647402583768","1.28923264827676","1.29198368164865","1.2947271675944","1.29746314741327","1.30019166206648","1.30291275218084","1.30562645805244","1.30833281965018","1.31103187661934","1.31372366828506","1.31640823365572","1.31908561142644","1.32175583998232","1.3244189574018","1.32707500145992","1.3297240096315","1.33236601909433","1.33500106673234","1.33762918913861","1.34025042261848","1.34286480319255","1.34547236659964","1.34807314829969","1.35066718347674","1.35325450704169","1.35583515363518","1.35840915763035","1.3609765531356","1.36353737399727","1.36609165380237","1.36863942588117","1.37118072330984","1.37371557891303","1.37624402526639","1.3787660946991","1.38128181929635","1.38379123090177","1.38629436111989","1.38879124131848","1.39128190263093","1.39376637595859","1.39624469197306","1.39871688111845","1.40118297361364","1.4036429994545","1.40609698841607","1.40854497005471","1.41098697371026","1.41342302850814","1.41585316336144","1.41827740697294","1.42069578783722","1.42310833424261","1.42551507427317","1.42791603581071","1.43031124653666","1.43270073393405","1.43508452528932","1.43746264769429","1.43983512804792","1.44220199305819","1.44456326924387","1.44691898293633","1.44926916028128","1.45161382724053","1.45395300959371","1.45628673293993","1.45861502269952","1.46093790411566","1.46325540225602","1.4655675420144","1.46787434811231","1.47017584510059","1.47247205736094","1.4747630091075","1.47704872438835","1.47932922708708","1.48160454092422","1.48387468945875","1.48613969608961","1.48839958405704","1.49065437644413","1.49290409617815","1.49514876603197","1.49738840862548","1.49962304642689","1.50185270175416","1.50407739677627","1.50629715351459","1.50851199384414","1.51072193949494","1.51292701205326","1.51512723296286","1.51732262352629","1.51951320490611","1.52169899812609","1.52388002407245","1.52605630349505","1.52822785700856","1.53039470509365","1.53255686809814","1.53471436623816","1.53686721959926","1.53901544813755","1.54115907168081","1.54329810992956","1.54543258245819","1.54756250871601","1.54968790802833","1.55180879959746","1.55392520250384","1.55603713570698","1.55814461804655","1.56024766824333","1.56234630490025","1.56444054650336","1.56653041142282","1.56861591791385","1.57069708411767","1.57277392806251","1.57484646766448","1.57691472072854","1.57897870494939","1.5810384379124","1.5830939370945","1.58514521986506","1.58719230348678","1.58923520511658","1.59127394180643","1.59330853050422","1.5953389880546","1.59736533119983","1.5993875765806","1.60140574073684","1.60341984010854","1.60542989103656","1.60743590976343","1.6094379124341","1.61143591509677","1.61342993370364","1.61541998411165","1.61740608208328","1.61938824328727","1.62136648329937","1.62334081760309","1.62531126159039","1.62727783056243","1.62924053973028","1.63119940421561","1.63315443905142","1.63510565918268","1.63705307946707","1.63899671467564","1.64093657949347","1.64287268852034","1.64480505627139","1.6467336971778","1.64865862558738","1.65057985576528","1.65249740189455","1.65441127807683","1.65632149833295","1.65822807660353","1.66013102674962","1.66203036255327","1.66392609771817","1.66581824587021","1.66770682055808","1.66959183525385","1.67147330335355","1.67335123817775","1.6752256529721","1.67709656090792","1.67896397508271","1.68082790852077","1.68268837417369","1.68454538492091","1.68639895357023","1.68824909285839","1.69009581545155","1.69193913394584","1.69377906086785","1.69561560867515","1.69744878975681","1.69927861643389","1.70110510095992","1.70292825552144","1.70474809223843","1.70656462316482","1.708377860289","1.71018781553424","1.71199450075919","1.71379792775834","1.71559810826249","1.71739505393919","1.71918877639322","1.72097928716701","1.7227665977411","1.7245507195346","1.7263316639056","1.7281094421516","1.72988406550997","1.73165554515835","1.73342389221509","1.73518911773966","1.73695123273306","1.73871024813824","1.7404661748405","1.74221902366792","1.74396880539171","1.74571553072665","1.74745921033147","1.74919985480926","1.7509374747078","1.75267208052001","1.75440368268429","1.7561322915849","1.75785791755237","1.75958057086382","1.76130026174335","1.7630170003624","1.76473079684014","1.76644166124377","1.76814960358892","1.76985463384001","1.77155676191054","1.7732559976635","1.77495235091167","1.77664583141801","1.77833644889591","1.78002421300963","1.78170913337455","1.78339121955754","1.78507048107726","1.78674692740451","1.78842056796254","1.79009141212736","1.79175946922805","1.79342474854712","1.79508725932073","1.79674701073909","1.79840401194672","1.80005827204275","1.80170980008122","1.80335860507141","1.80500469597808","1.80664808172181","1.80828877117927","1.8099267731835","1.81156209652423","1.81319474994812","1.81482474215905","1.81645208181843","1.81807677754543","1.8196988379173","1.8213182714696","1.8229350866965","1.82454929205105","1.82616089594539","1.82776990675109","1.82937633279936","1.83098018238134","1.83258146374831","1.83418018511201","1.83577635464483","1.83736998048011","1.83896107071235","1.84054963339749","1.84213567655312","1.84371920815877","1.84530023615608","1.84687876844913","1.8484548129046","1.85002837735203","1.85159946958407","1.8531680973567","1.85473426838944","1.85629799036563","1.85785927093258","1.85941811770187","1.86097453824953","1.86252854011626","1.86408013080768","1.86562931779451","1.86717610851281","1.86872051036418","1.870262530716","1.87180217690159","1.87333945622048","1.87487437593856","1.87640694328834","1.87793716546911","1.87946504964716","1.880990602956","1.88251383249652","1.88403474533723","1.88555334851442","1.88706964903238","1.88858365386359","1.89009536994892","1.89160480419777","1.89311196348834","1.89461685466776","1.8961194845523","1.89761985992753","1.89911798754855","1.90061387414014","1.90210752639692","1.90359895098359","1.90508815453506","1.90657514365664","1.90805992492422","1.90954250488444","1.91102289005487","1.91250108692418","1.9139771019523","1.9154509415706","1.91692261218206","1.91839212016142","1.91985947185537","1.9213246735827","1.92278773163446","1.92424865227413","1.92570744173779","1.92716410623426","1.92861865194525","1.93007108502557","1.93152141160321","1.93296963777958","1.93441576962958","1.93585981320181","1.93730177451871","1.9387416595767","1.94017947434633","1.94161522477243","1.94304891677428","1.94448055624572","1.94591014905531","1.9473377010465","1.94876321803772","1.95018670582257","1.95160817016995","1.95302761682418","1.95444505150515","1.95586047990848","1.95727390770563","1.95868534054404","1.96009478404727","1.96150224381515","1.96290772542388","1.9643112344262","1.96571277635149","1.96711235670592","1.96850998097255","1.96990565461153","1.97129938306013","1.97269117173296","1.97408102602201","1.97546895129686","1.97685495290473","1.97823903617067","1.97962120639763","1.98100146886658","1.9823798288367","1.98375629154543","1.98513086220859","1.98650354602057","1.98787434815435","1.98924327376169","1.99061032797322","1.99197551589856","1.99333884262642","1.99470031322475","1.99605993274078","1.99741770620125","1.99877363861238","2.00012773496011","2.00148000021012","2.002830439308","2.00417905717929","2.00552585872967","2.006870848845","2.00821403239147","2.00955541421567","2.01089499914473","2.01223279198639","2.01356879752913","2.01490302054226","2.01623546577604","2.01756613796175","2.0188950418118","2.02022218201986","2.02154756326093","2.02287119019144","2.02419306744936","2.02551319965428","2.02683159140754","2.02814824729229","2.02946317187359","2.03077636969855","2.03208784529637","2.03339760317843","2.03470564783844","2.0360119837525","2.03731661537916","2.03861954715958","2.03992078351755","2.04122032885964","2.04251818757524","2.04381436403668","2.04510886259933","2.04640168760164","2.04769284336526","2.04898233419513","2.05027016437956","2.0515563381903","2.05284085988266","2.05412373369555","2.05540496385159","2.05668455455722","2.05796251000271","2.05923883436232","2.06051353179432","2.06178660644112","2.06305806242931","2.06432790386979","2.06559613485778","2.06686275947298","2.06812778177956","2.06939120582633","2.07065303564676","2.07191327525904","2.07317192866624","2.07442899985629","2.07568449280212","2.07693841146172","2.07819075977818","2.07944154167984","2.08069076108027","2.08193842187842","2.08318452795867","2.08442908319088","2.08567209143047","2.08691355651854","2.08815348228186","2.089391872533","2.0906287310704","2.09186406167839","2.09309786812732","2.09433015417359","2.09556092355972","2.09679018001445","2.09801792725277","2.09924416897602","2.10046890887191","2.10169215061466","2.10291389786498","2.10413415427021","2.10535292346434","2.10657020906809","2.10778601468898","2.10900034392138","2.11021320034659","2.11142458753289","2.1126345090356","2.11384296839717","2.1150499691472","2.11625551480255","2.11745960886736","2.11866225483312","2.11986345617875","2.12106321637066","2.12226153886276","2.12345842709661","2.12465388450138","2.12584791449399","2.12704052047911","2.12823170584927","2.12942147398486","2.13060982825424","2.13179677201376","2.13298230860787","2.13416644136908","2.13534917361813","2.13653050866396","2.13771044980381","2.13888900032326","2.14006616349627","2.14124194258528","2.14241634084122","2.14358936150359","2.14476100780048","2.14593128294867","2.14710019015365","2.14826773260969","2.14943391349987","2.15059873599616","2.15176220325946","2.15292431843964","2.1540850846756","2.15524450509534","2.15640258281596","2.15755932094379","2.15871472257434","2.15986879079245","2.16102152867226","2.1621729392773","2.16332302566054","2.16447179086441","2.16561923792089","2.16676536985151","2.16791018966744","2.16905370036952","2.1701959049483","2.17133680638409","2.17247640764703","2.17361471169709","2.17475172148416","2.17588743994809","2.1770218700187","2.17815501461587","2.17928687664955","2.18041745901984","2.18154676461699","2.18267479632149","2.18380155700408","2.18492704952581","2.18605127673809","2.18717424148272","2.18829594659192","2.18941639488841","2.19053558918542","2.19165353228676","2.19277022698684","2.1938856760707","2.19499988231411","2.19611284848353","2.19722457733622","2.19833507162025","2.19944433407453","2.20055236742889","2.20165917440409","2.20276475771183","2.20386912005489","2.20497226412705","2.2060741926132","2.20717490818939","2.2082744135228","2.20937271127187","2.21046980408624","2.21156569460688","2.21266038546606","2.21375387928743","2.21484617868604","2.21593728626837","2.2170272046324","2.2181159363676","2.21920348405499","2.22028985026722","2.2213750375685","2.22245904851476","2.22354188565359","2.22462355152433","2.22570404865809","2.22678337957776","2.22786154679811","2.22893855282575","2.23001440015921","2.23108909128898","2.2321626286975","2.23323501485925","2.23430625224075","2.2353763433006","2.2364452904895","2.23751309625033","2.23857976301813","2.23964529322017","2.24070968927596","2.24177295359729","2.24283508858827","2.24389609664537","2.24495598015741","2.24601474150565","2.24707238306379","2.24812890719799","2.24918431626693","2.25023861262184","2.2512917986065","2.2523438765573","2.25339484880327","2.25444471766611","2.2554934854602","2.25654115449264","2.25758772706331","2.25863320546486","2.25967759198277","2.26072088889535","2.26176309847379","2.2628042229822","2.26384426467762","2.26488322581003","2.26592110862245","2.26695791535089","2.26799364822443","2.2690283094652","2.27006190128849","2.27109442590267","2.27212588550934","2.27315628230323","2.27418561847235","2.27521389619791","2.27624111765444","2.27726728500976","2.278292400425","2.27931646605469","2.28033948404673","2.28136145654242","2.28238238567653","2.28340227357727","2.28442112236637","2.28543893415908","2.28645571106416","2.287471455184","2.28848616861454","2.28949985344539","2.29051251175978","2.29152414563462","2.29253475714054","2.2935443483419","2.29455292129678","2.29556047805708","2.29656702066848","2.2975725511705","2.29857707159651","2.29958058397375","2.30058309032337","2.30158459266046","2.30258509299405"
